Date,PRCP_mm_cal,PRCP_mm_fj,PRCP_mm_et,PRCP_mm_gv,PRCP_mm_yr,PRCP_mm_y2,PRCP_mm_orig,mean_PRCP_fjcal,month_day1,water_year,fj_interp,cal_interp,gv_interp,interp_cal_fj_gv_mean,interp_cal_fj_mean,interp_cal_gv_mean,stitched
1954-01-08,0,0,NA,0,0,NA,NA,0,1954-01-01,1954,0,0,0,0,0,0,0
1954-01-09,0,0,NA,0,0,NA,NA,0,1954-01-01,1954,0,0,0,0,0,0,0
1954-01-10,0,0.5,NA,0,0.8,NA,NA,0.25,1954-01-01,1954,0.5,0,0,0.166666666666667,0.25,0,0.25
1954-01-11,0,0,NA,0,0,NA,NA,0,1954-01-01,1954,0,0,0,0,0,0,0
1954-01-12,2.3,0,NA,0,0,NA,NA,1.15,1954-01-01,1954,0,2.3,0,0.766666666666667,1.15,1.15,1.15
1954-01-13,0,0,NA,0,0,NA,NA,0,1954-01-01,1954,0,0,0,0,0,0,0
1954-01-14,0,0,NA,0,0,NA,NA,0,1954-01-01,1954,0,0,0,0,0,0,0
1954-01-15,6.1,13.5,NA,7.9,0.5,NA,NA,9.8,1954-01-01,1954,13.5,6.1,7.9,9.16666666666667,9.8,7,9.8
1954-01-16,16.8,52.8,NA,45.5,31.2,NA,NA,34.8,1954-01-01,1954,52.8,16.8,45.5,38.3666666666667,34.8,31.15,34.8
1954-01-17,8.6,23.9,NA,39.6,24.9,NA,NA,16.25,1954-01-01,1954,23.9,8.6,39.6,24.0333333333333,16.25,24.1,16.25
1954-01-18,0,2.8,NA,0,0.5,NA,NA,1.4,1954-01-01,1954,2.8,0,0,0.933333333333333,1.4,0,1.4
1954-01-19,2,3.3,NA,6.4,4.8,NA,NA,2.65,1954-01-01,1954,3.3,2,6.4,3.9,2.65,4.2,2.65
1954-01-20,0,0,NA,0,0,NA,NA,0,1954-01-01,1954,0,0,0,0,0,0,0
1954-01-21,0,5.1,NA,0,0,NA,NA,2.55,1954-01-01,1954,5.1,0,0,1.7,2.55,0,2.55
1954-01-22,2.8,23.1,NA,25.4,16.8,NA,NA,12.95,1954-01-01,1954,23.1,2.8,25.4,17.1,12.95,14.1,12.95
1954-01-23,20.8,22.4,NA,25.9,23.6,NA,NA,21.6,1954-01-01,1954,22.4,20.8,25.9,23.0333333333333,21.6,23.35,21.6
1954-01-24,0,0.5,NA,0.8,0.8,NA,NA,0.25,1954-01-01,1954,0.5,0,0.8,0.433333333333333,0.25,0.4,0.25
1954-01-25,0,0,NA,0,0,NA,NA,0,1954-01-01,1954,0,0,0,0,0,0,0
1954-01-26,1.5,14.2,NA,6.4,23.6,NA,NA,7.85,1954-01-01,1954,14.2,1.5,6.4,7.36666666666667,7.85,3.95,7.85
1954-01-27,27.4,60.2,NA,20.3,8.9,NA,NA,43.8,1954-01-01,1954,60.2,27.4,20.3,35.9666666666667,43.8,23.85,43.8
1954-01-28,20.8,30,NA,15.2,43.9,NA,NA,25.4,1954-01-01,1954,30,20.8,15.2,22,25.4,18,25.4
1954-01-29,1.8,7.4,NA,45.7,5.6,NA,NA,4.6,1954-01-01,1954,7.4,1.8,45.7,18.3,4.6,23.75,4.6
1954-01-30,0,7.6,NA,0,2.3,NA,NA,3.8,1954-01-01,1954,7.6,0,0,2.53333333333333,3.8,0,3.8
1954-01-31,0,0,NA,0,0,NA,NA,0,1954-01-01,1954,0,0,0,0,0,0,0
1954-02-01,0,0,NA,0,0,NA,NA,0,1954-02-01,1954,0,0,0,0,0,0,0
1954-02-02,0,0,NA,0,0,NA,NA,0,1954-02-01,1954,0,0,0,0,0,0,0
1954-02-03,0,0,NA,0,0,NA,NA,0,1954-02-01,1954,0,0,0,0,0,0,0
1954-02-04,0,0,NA,0,0,NA,NA,0,1954-02-01,1954,0,0,0,0,0,0,0
1954-02-05,0,0,NA,0,0,NA,NA,0,1954-02-01,1954,0,0,0,0,0,0,0
1954-02-06,0,0,NA,0,0,NA,NA,0,1954-02-01,1954,0,0,0,0,0,0,0
1954-02-07,0,0,NA,0,0,NA,NA,0,1954-02-01,1954,0,0,0,0,0,0,0
1954-02-08,0,0,NA,0,0,NA,NA,0,1954-02-01,1954,0,0,0,0,0,0,0
1954-02-09,0,0,NA,0,0,NA,NA,0,1954-02-01,1954,0,0,0,0,0,0,0
1954-02-10,0,0,NA,0,0,NA,NA,0,1954-02-01,1954,0,0,0,0,0,0,0
1954-02-11,3.3,7.9,NA,2.3,1.8,NA,NA,5.6,1954-02-01,1954,7.9,3.3,2.3,4.5,5.6,2.8,5.6
1954-02-12,46.5,29.2,NA,38.1,7.9,NA,NA,37.85,1954-02-01,1954,29.2,46.5,38.1,37.9333333333333,37.85,42.3,37.85
1954-02-13,7.6,13.7,NA,20.3,21.6,NA,NA,10.65,1954-02-01,1954,13.7,7.6,20.3,13.8666666666667,10.65,13.95,10.65
1954-02-14,0,0,NA,1.3,0,NA,NA,0,1954-02-01,1954,0,0,1.3,0.433333333333333,0,0.65,0
1954-02-15,0,0,NA,0,0,NA,NA,0,1954-02-01,1954,0,0,0,0,0,0,0
1954-02-16,0,0,NA,0,0,NA,NA,0,1954-02-01,1954,0,0,0,0,0,0,0
1954-02-17,15.7,14.5,NA,12.7,3.8,NA,NA,15.1,1954-02-01,1954,14.5,15.7,12.7,14.3,15.1,14.2,15.1
1954-02-18,0,0.8,NA,0.8,3.6,NA,NA,0.4,1954-02-01,1954,0.8,0,0.8,0.533333333333333,0.4,0.4,0.4
1954-02-19,0,0,NA,0,0,NA,NA,0,1954-02-01,1954,0,0,0,0,0,0,0
1954-02-20,0,0,NA,0,0,NA,NA,0,1954-02-01,1954,0,0,0,0,0,0,0
1954-02-21,0,0,NA,0,0,NA,NA,0,1954-02-01,1954,0,0,0,0,0,0,0
1954-02-22,0,0,NA,0,0,NA,NA,0,1954-02-01,1954,0,0,0,0,0,0,0
1954-02-23,0,0,NA,0,0,NA,NA,0,1954-02-01,1954,0,0,0,0,0,0,0
1954-02-24,0,0,NA,0,0,NA,NA,0,1954-02-01,1954,0,0,0,0,0,0,0
1954-02-25,0,0,NA,0,0,NA,NA,0,1954-02-01,1954,0,0,0,0,0,0,0
1954-02-26,0,0,NA,0,0,NA,NA,0,1954-02-01,1954,0,0,0,0,0,0,0
1954-02-27,0,0,NA,0,0,NA,NA,0,1954-02-01,1954,0,0,0,0,0,0,0
1954-02-28,0,0,NA,0,0,NA,NA,0,1954-02-01,1954,0,0,0,0,0,0,0
1954-03-01,0,0,NA,0,0,NA,NA,0,1954-03-01,1954,0,0,0,0,0,0,0
1954-03-02,0,0,NA,0,0,NA,NA,0,1954-03-01,1954,0,0,0,0,0,0,0
1954-03-03,0,0,NA,0,0,NA,NA,0,1954-03-01,1954,0,0,0,0,0,0,0
1954-03-04,0,0,NA,0,0,NA,NA,0,1954-03-01,1954,0,0,0,0,0,0,0
1954-03-05,0,0,NA,0,0,NA,NA,0,1954-03-01,1954,0,0,0,0,0,0,0
1954-03-06,0,0,NA,0,0,NA,NA,0,1954-03-01,1954,0,0,0,0,0,0,0
1954-03-07,0,0,NA,0,0,NA,NA,0,1954-03-01,1954,0,0,0,0,0,0,0
1954-03-08,6.4,15.2,NA,12.7,0.5,NA,NA,10.8,1954-03-01,1954,15.2,6.4,12.7,11.4333333333333,10.8,9.55,10.8
1954-03-09,15.5,25.4,NA,26.7,16.8,NA,NA,20.45,1954-03-01,1954,25.4,15.5,26.7,22.5333333333333,20.45,21.1,20.45
1954-03-10,1.5,1.3,NA,0,9.1,NA,NA,1.4,1954-03-01,1954,1.3,1.5,0,0.933333333333333,1.4,0.75,1.4
1954-03-11,0,0,NA,0,2.3,NA,NA,0,1954-03-01,1954,0,0,0,0,0,0,0
1954-03-12,0,0,NA,0,0,NA,NA,0,1954-03-01,1954,0,0,0,0,0,0,0
1954-03-13,0,0,NA,0,0,NA,NA,0,1954-03-01,1954,0,0,0,0,0,0,0
1954-03-14,0,0,NA,0,0,NA,NA,0,1954-03-01,1954,0,0,0,0,0,0,0
1954-03-15,0,0,NA,0,0,NA,NA,0,1954-03-01,1954,0,0,0,0,0,0,0
1954-03-16,3,2.3,NA,0,4.8,NA,NA,2.65,1954-03-01,1954,2.3,3,0,1.76666666666667,2.65,1.5,2.65
1954-03-17,0.5,5.1,NA,0,2.5,NA,NA,2.8,1954-03-01,1954,5.1,0.5,0,1.86666666666667,2.8,0.25,2.8
1954-03-18,0,0,NA,0,0,NA,NA,0,1954-03-01,1954,0,0,0,0,0,0,0
1954-03-19,7.6,0,NA,0,0,NA,NA,3.8,1954-03-01,1954,0,7.6,0,2.53333333333333,3.8,3.8,3.8
1954-03-20,0,0,NA,0,0,NA,NA,0,1954-03-01,1954,0,0,0,0,0,0,0
1954-03-21,5.1,0,NA,0,1.3,NA,NA,2.55,1954-03-01,1954,0,5.1,0,1.7,2.55,2.55,2.55
1954-03-22,0,0,NA,0,0,NA,NA,0,1954-03-01,1954,0,0,0,0,0,0,0
1954-03-23,0,0,NA,0,0,NA,NA,0,1954-03-01,1954,0,0,0,0,0,0,0
1954-03-24,0,1.3,NA,0,0,NA,NA,0.65,1954-03-01,1954,1.3,0,0,0.433333333333333,0.65,0,0.65
1954-03-25,0,0,NA,0,0,NA,NA,0,1954-03-01,1954,0,0,0,0,0,0,0
1954-03-26,0,0,NA,0,0,NA,NA,0,1954-03-01,1954,0,0,0,0,0,0,0
1954-03-27,0,0,NA,0,0,NA,NA,0,1954-03-01,1954,0,0,0,0,0,0,0
1954-03-28,0,0,NA,0,0,NA,NA,0,1954-03-01,1954,0,0,0,0,0,0,0
1954-03-29,0.8,1,NA,2.5,2,NA,NA,0.9,1954-03-01,1954,1,0.8,2.5,1.43333333333333,0.9,1.65,0.9
1954-03-30,0,0,NA,0,0,NA,NA,0,1954-03-01,1954,0,0,0,0,0,0,0
1954-03-31,0,0,NA,0,0,NA,NA,0,1954-03-01,1954,0,0,0,0,0,0,0
1954-04-01,0,0,NA,0,0,NA,NA,0,1954-04-01,1954,0,0,0,0,0,0,0
1954-04-02,1.5,1.3,NA,0,0,NA,NA,1.4,1954-04-01,1954,1.3,1.5,0,0.933333333333333,1.4,0.75,1.4
1954-04-03,2.5,4.8,NA,8.4,4.3,NA,NA,3.65,1954-04-01,1954,4.8,2.5,8.4,5.23333333333333,3.65,5.45,3.65
1954-04-04,3.3,13,NA,10.4,3.3,NA,NA,8.15,1954-04-01,1954,13,3.3,10.4,8.9,8.15,6.85,8.15
1954-04-05,2.5,0.3,NA,2.5,4.3,NA,NA,1.4,1954-04-01,1954,0.3,2.5,2.5,1.76666666666667,1.4,2.5,1.4
1954-04-06,1.3,0.3,NA,5.1,1.8,NA,NA,0.8,1954-04-01,1954,0.3,1.3,5.1,2.23333333333333,0.8,3.2,0.8
1954-04-07,0,0,NA,0,0.3,NA,NA,0,1954-04-01,1954,0,0,0,0,0,0,0
1954-04-08,1,2,NA,2.5,0,NA,NA,1.5,1954-04-01,1954,2,1,2.5,1.83333333333333,1.5,1.75,1.5
1954-04-09,0,0,NA,2.8,0.8,NA,NA,0,1954-04-01,1954,0,0,2.8,0.933333333333333,0,1.4,0
1954-04-10,0,0,NA,0,0,NA,NA,0,1954-04-01,1954,0,0,0,0,0,0,0
1954-04-11,0,0,NA,0,0,NA,NA,0,1954-04-01,1954,0,0,0,0,0,0,0
1954-04-12,0,0,NA,0,0,NA,NA,0,1954-04-01,1954,0,0,0,0,0,0,0
1954-04-13,0,0,NA,0,0,NA,NA,0,1954-04-01,1954,0,0,0,0,0,0,0
1954-04-14,0,0,NA,0,0,NA,NA,0,1954-04-01,1954,0,0,0,0,0,0,0
1954-04-15,0,0,NA,0,0,NA,NA,0,1954-04-01,1954,0,0,0,0,0,0,0
1954-04-16,0,0,NA,0,0,NA,NA,0,1954-04-01,1954,0,0,0,0,0,0,0
1954-04-17,0,0,NA,0,0,NA,NA,0,1954-04-01,1954,0,0,0,0,0,0,0
1954-04-18,0,0,NA,0,0,NA,NA,0,1954-04-01,1954,0,0,0,0,0,0,0
1954-04-19,0,0,NA,0,0,NA,NA,0,1954-04-01,1954,0,0,0,0,0,0,0
1954-04-20,0,0,NA,0,0,NA,NA,0,1954-04-01,1954,0,0,0,0,0,0,0
1954-04-21,0,NA,NA,0,0,NA,NA,0,1954-04-01,1954,0,0,0,0,0,0,0
1954-04-22,0,NA,NA,0,0,NA,NA,0,1954-04-01,1954,0,0,0,0,0,0,0
1954-04-23,0,0,NA,0,0,NA,NA,0,1954-04-01,1954,0,0,0,0,0,0,0
1954-04-24,0,0,NA,0,0,NA,NA,0,1954-04-01,1954,0,0,0,0,0,0,0
1954-04-25,0,0,NA,0,0,NA,NA,0,1954-04-01,1954,0,0,0,0,0,0,0
1954-04-26,0,0,NA,0,7.9,NA,NA,0,1954-04-01,1954,0,0,0,0,0,0,0
1954-04-27,7.9,9.7,NA,7.6,8.9,NA,NA,8.8,1954-04-01,1954,9.7,7.9,7.6,8.4,8.8,7.75,8.8
1954-04-28,0.5,4.1,NA,2.3,0,NA,NA,2.3,1954-04-01,1954,4.1,0.5,2.3,2.3,2.3,1.4,2.3
1954-04-29,0,0,NA,0,0,NA,NA,0,1954-04-01,1954,0,0,0,0,0,0,0
1954-04-30,0,0,NA,0,0,NA,NA,0,1954-04-01,1954,0,0,0,0,0,0,0
1954-05-01,0,0,NA,0,0,NA,NA,0,1954-05-01,1954,0,0,0,0,0,0,0
1954-05-02,0,0,NA,0,0,NA,NA,0,1954-05-01,1954,0,0,0,0,0,0,0
1954-05-03,0,0,NA,0,0,NA,NA,0,1954-05-01,1954,0,0,0,0,0,0,0
1954-05-04,0,0,NA,0,0,NA,NA,0,1954-05-01,1954,0,0,0,0,0,0,0
1954-05-05,0,0,NA,0,0,NA,NA,0,1954-05-01,1954,0,0,0,0,0,0,0
1954-05-06,0,0,NA,0,0,NA,NA,0,1954-05-01,1954,0,0,0,0,0,0,0
1954-05-07,0,0,NA,0,0,NA,NA,0,1954-05-01,1954,0,0,0,0,0,0,0
1954-05-08,0,0,NA,0,0,NA,NA,0,1954-05-01,1954,0,0,0,0,0,0,0
1954-05-09,0,0,NA,0,0,NA,NA,0,1954-05-01,1954,0,0,0,0,0,0,0
1954-05-10,0,0,NA,0,1.5,NA,NA,0,1954-05-01,1954,0,0,0,0,0,0,0
1954-05-11,0,0,NA,0,0,NA,NA,0,1954-05-01,1954,0,0,0,0,0,0,0
1954-05-12,0,0,NA,0,0,NA,NA,0,1954-05-01,1954,0,0,0,0,0,0,0
1954-05-13,0,0,NA,0,0,NA,NA,0,1954-05-01,1954,0,0,0,0,0,0,0
1954-05-14,0,0,NA,0,0,NA,NA,0,1954-05-01,1954,0,0,0,0,0,0,0
1954-05-15,0,0,NA,0,0,NA,NA,0,1954-05-01,1954,0,0,0,0,0,0,0
1954-05-16,0,0,NA,0,0,NA,NA,0,1954-05-01,1954,0,0,0,0,0,0,0
1954-05-17,0,0,NA,0,0,NA,NA,0,1954-05-01,1954,0,0,0,0,0,0,0
1954-05-18,0,0,NA,0,0,NA,NA,0,1954-05-01,1954,0,0,0,0,0,0,0
1954-05-19,0,0,NA,0,0,NA,NA,0,1954-05-01,1954,0,0,0,0,0,0,0
1954-05-20,0,0,NA,0,0,NA,NA,0,1954-05-01,1954,0,0,0,0,0,0,0
1954-05-21,0,0,NA,0,0,NA,NA,0,1954-05-01,1954,0,0,0,0,0,0,0
1954-05-22,0,0,NA,0,0,NA,NA,0,1954-05-01,1954,0,0,0,0,0,0,0
1954-05-23,0,0,NA,0,0,NA,NA,0,1954-05-01,1954,0,0,0,0,0,0,0
1954-05-24,0,0,NA,0,0,NA,NA,0,1954-05-01,1954,0,0,0,0,0,0,0
1954-05-25,0,0,NA,0,0,NA,NA,0,1954-05-01,1954,0,0,0,0,0,0,0
1954-05-26,0,0,NA,0,0,NA,NA,0,1954-05-01,1954,0,0,0,0,0,0,0
1954-05-27,0,0,NA,0,0,NA,NA,0,1954-05-01,1954,0,0,0,0,0,0,0
1954-05-28,0,0,NA,0,0,NA,NA,0,1954-05-01,1954,0,0,0,0,0,0,0
1954-05-29,0,0,NA,0,0,NA,NA,0,1954-05-01,1954,0,0,0,0,0,0,0
1954-05-30,0,0,NA,0,0,NA,NA,0,1954-05-01,1954,0,0,0,0,0,0,0
1954-05-31,0,0,NA,0,0,NA,NA,0,1954-05-01,1954,0,0,0,0,0,0,0
1954-06-01,0,0,NA,0,0,NA,NA,0,1954-06-01,1954,0,0,0,0,0,0,0
1954-06-02,0,0,NA,0,0,NA,NA,0,1954-06-01,1954,0,0,0,0,0,0,0
1954-06-03,0,0,NA,0,0,NA,NA,0,1954-06-01,1954,0,0,0,0,0,0,0
1954-06-04,1.3,0.5,NA,0,0,NA,NA,0.9,1954-06-01,1954,0.5,1.3,0,0.6,0.9,0.65,0.9
1954-06-05,0,0,NA,2,1.3,NA,NA,0,1954-06-01,1954,0,0,2,0.666666666666667,0,1,0
1954-06-06,0,0,NA,0,0,NA,NA,0,1954-06-01,1954,0,0,0,0,0,0,0
1954-06-07,0,0,NA,0,1.5,NA,NA,0,1954-06-01,1954,0,0,0,0,0,0,0
1954-06-08,5.8,9.1,NA,8.9,7.9,NA,NA,7.45,1954-06-01,1954,9.1,5.8,8.9,7.93333333333333,7.45,7.35,7.45
1954-06-09,10.4,1.8,NA,7.6,5.1,NA,NA,6.1,1954-06-01,1954,1.8,10.4,7.6,6.6,6.1,9,6.1
1954-06-10,2.8,0,NA,0,0.5,NA,NA,1.4,1954-06-01,1954,0,2.8,0,0.933333333333333,1.4,1.4,1.4
1954-06-11,0,0,NA,0,0,NA,NA,0,1954-06-01,1954,0,0,0,0,0,0,0
1954-06-12,21.6,13.2,NA,10.2,13.7,NA,NA,17.4,1954-06-01,1954,13.2,21.6,10.2,15,17.4,15.9,17.4
1954-06-13,0.5,0.3,NA,0,13.2,NA,NA,0.4,1954-06-01,1954,0.3,0.5,0,0.266666666666667,0.4,0.25,0.4
1954-06-14,0,0,NA,0,0,NA,NA,0,1954-06-01,1954,0,0,0,0,0,0,0
1954-06-15,2.3,1.5,NA,2.5,1,NA,NA,1.9,1954-06-01,1954,1.5,2.3,2.5,2.1,1.9,2.4,1.9
1954-06-16,0,0,NA,0,2.3,NA,NA,0,1954-06-01,1954,0,0,0,0,0,0,0
1954-06-17,0,0,NA,0,0,NA,NA,0,1954-06-01,1954,0,0,0,0,0,0,0
1954-06-18,0,0,NA,0,0,NA,NA,0,1954-06-01,1954,0,0,0,0,0,0,0
1954-06-19,0,0,NA,0,0,NA,NA,0,1954-06-01,1954,0,0,0,0,0,0,0
1954-06-20,0,0,NA,0,0,NA,NA,0,1954-06-01,1954,0,0,0,0,0,0,0
1954-06-21,0,0,NA,0,0,NA,NA,0,1954-06-01,1954,0,0,0,0,0,0,0
1954-06-22,0,0,NA,0,0,NA,NA,0,1954-06-01,1954,0,0,0,0,0,0,0
1954-06-23,0,0,NA,0,0,NA,NA,0,1954-06-01,1954,0,0,0,0,0,0,0
1954-06-24,0,0,NA,0,0,NA,NA,0,1954-06-01,1954,0,0,0,0,0,0,0
1954-06-25,0,0,NA,0,0,NA,NA,0,1954-06-01,1954,0,0,0,0,0,0,0
1954-06-26,0,0,NA,0,0,NA,NA,0,1954-06-01,1954,0,0,0,0,0,0,0
1954-06-27,0,0,NA,0,0,NA,NA,0,1954-06-01,1954,0,0,0,0,0,0,0
1954-06-28,0,0,NA,0,0,NA,NA,0,1954-06-01,1954,0,0,0,0,0,0,0
1954-06-29,0,0,NA,0,0,NA,NA,0,1954-06-01,1954,0,0,0,0,0,0,0
1954-06-30,0,0,NA,0,0,NA,NA,0,1954-06-01,1954,0,0,0,0,0,0,0
1954-07-01,0,0,NA,0,0,NA,NA,0,1954-07-01,1954,0,0,0,0,0,0,0
1954-07-02,0,0,NA,0,0,NA,NA,0,1954-07-01,1954,0,0,0,0,0,0,0
1954-07-03,0,0,NA,0,0,NA,NA,0,1954-07-01,1954,0,0,0,0,0,0,0
1954-07-04,0,0,NA,0,0,NA,NA,0,1954-07-01,1954,0,0,0,0,0,0,0
1954-07-05,0,0,NA,0,0,NA,NA,0,1954-07-01,1954,0,0,0,0,0,0,0
1954-07-06,0,0,NA,0,0,NA,NA,0,1954-07-01,1954,0,0,0,0,0,0,0
1954-07-07,0,0,NA,0,0,NA,NA,0,1954-07-01,1954,0,0,0,0,0,0,0
1954-07-08,0,0,NA,0,0,NA,NA,0,1954-07-01,1954,0,0,0,0,0,0,0
1954-07-09,0,0,NA,0,0,NA,NA,0,1954-07-01,1954,0,0,0,0,0,0,0
1954-07-10,0,0,NA,0,0,NA,NA,0,1954-07-01,1954,0,0,0,0,0,0,0
1954-07-11,0,0,NA,0,0,NA,NA,0,1954-07-01,1954,0,0,0,0,0,0,0
1954-07-12,0,0,NA,0,0,NA,NA,0,1954-07-01,1954,0,0,0,0,0,0,0
1954-07-13,0,0,NA,0,0,NA,NA,0,1954-07-01,1954,0,0,0,0,0,0,0
1954-07-14,0,0,NA,0,0,NA,NA,0,1954-07-01,1954,0,0,0,0,0,0,0
1954-07-15,0,0,NA,0,0,NA,NA,0,1954-07-01,1954,0,0,0,0,0,0,0
1954-07-16,0,0,NA,0,0,NA,NA,0,1954-07-01,1954,0,0,0,0,0,0,0
1954-07-17,0,0,NA,0,0,NA,NA,0,1954-07-01,1954,0,0,0,0,0,0,0
1954-07-18,0,0,NA,0,0,NA,NA,0,1954-07-01,1954,0,0,0,0,0,0,0
1954-07-19,0,0,NA,0,0,NA,NA,0,1954-07-01,1954,0,0,0,0,0,0,0
1954-07-20,0,0,NA,0,0,NA,NA,0,1954-07-01,1954,0,0,0,0,0,0,0
1954-07-21,0,0,NA,0,0,NA,NA,0,1954-07-01,1954,0,0,0,0,0,0,0
1954-07-22,0,0,NA,0,0,NA,NA,0,1954-07-01,1954,0,0,0,0,0,0,0
1954-07-23,0,0,NA,0,0,NA,NA,0,1954-07-01,1954,0,0,0,0,0,0,0
1954-07-24,0,0,NA,0,0,NA,NA,0,1954-07-01,1954,0,0,0,0,0,0,0
1954-07-25,0,0,NA,0,0,NA,NA,0,1954-07-01,1954,0,0,0,0,0,0,0
1954-07-26,0,0,NA,0,0,NA,NA,0,1954-07-01,1954,0,0,0,0,0,0,0
1954-07-27,0,0,NA,0,0,NA,NA,0,1954-07-01,1954,0,0,0,0,0,0,0
1954-07-28,0,0,NA,0,0,NA,NA,0,1954-07-01,1954,0,0,0,0,0,0,0
1954-07-29,0,0,NA,0,0,NA,NA,0,1954-07-01,1954,0,0,0,0,0,0,0
1954-07-30,0,0,NA,0,0,NA,NA,0,1954-07-01,1954,0,0,0,0,0,0,0
1954-07-31,0,0,NA,0,0,NA,NA,0,1954-07-01,1954,0,0,0,0,0,0,0
1954-08-01,0,0,NA,0,0,NA,NA,0,1954-08-01,1954,0,0,0,0,0,0,0
1954-08-02,0,0,NA,0,0,NA,NA,0,1954-08-01,1954,0,0,0,0,0,0,0
1954-08-03,0,0,NA,0,0,NA,NA,0,1954-08-01,1954,0,0,0,0,0,0,0
1954-08-04,0,0,NA,0,0,NA,NA,0,1954-08-01,1954,0,0,0,0,0,0,0
1954-08-05,0,0,NA,0,0,NA,NA,0,1954-08-01,1954,0,0,0,0,0,0,0
1954-08-06,0,0,NA,0,0,NA,NA,0,1954-08-01,1954,0,0,0,0,0,0,0
1954-08-07,0,0,NA,0,0,NA,NA,0,1954-08-01,1954,0,0,0,0,0,0,0
1954-08-08,0,0,NA,0,0,NA,NA,0,1954-08-01,1954,0,0,0,0,0,0,0
1954-08-09,0,0,NA,0,0,NA,NA,0,1954-08-01,1954,0,0,0,0,0,0,0
1954-08-10,0,0,NA,0,0,NA,NA,0,1954-08-01,1954,0,0,0,0,0,0,0
1954-08-11,0,0,NA,0,0,NA,NA,0,1954-08-01,1954,0,0,0,0,0,0,0
1954-08-12,0,0,NA,0,0,NA,NA,0,1954-08-01,1954,0,0,0,0,0,0,0
1954-08-13,1.5,1,NA,0,0,NA,NA,1.25,1954-08-01,1954,1,1.5,0,0.833333333333333,1.25,0.75,1.25
1954-08-14,1.3,24.6,NA,NA,0,NA,NA,12.95,1954-08-01,1954,24.6,1.3,10.101215102923,12.0004050343077,12.95,5.70060755146152,12.95
1954-08-15,0,0.5,NA,NA,0,NA,NA,0.25,1954-08-01,1954,0.5,0,0.205309250059411,0.235103083353137,0.25,0.102654625029706,0.25
1954-08-16,0,0,NA,0,4.8,NA,NA,0,1954-08-01,1954,0,0,0,0,0,0,0
1954-08-17,0,0,NA,0,0,NA,NA,0,1954-08-01,1954,0,0,0,0,0,0,0
1954-08-18,0,0,NA,0,0,NA,NA,0,1954-08-01,1954,0,0,0,0,0,0,0
1954-08-19,0,0,NA,0,0,NA,NA,0,1954-08-01,1954,0,0,0,0,0,0,0
1954-08-20,0,0,NA,0,0,NA,NA,0,1954-08-01,1954,0,0,0,0,0,0,0
1954-08-21,0,0,NA,0,0,NA,NA,0,1954-08-01,1954,0,0,0,0,0,0,0
1954-08-22,0,0,NA,0,0,NA,NA,0,1954-08-01,1954,0,0,0,0,0,0,0
1954-08-23,0,0,NA,0,0,NA,NA,0,1954-08-01,1954,0,0,0,0,0,0,0
1954-08-24,0,0,NA,0,0,NA,NA,0,1954-08-01,1954,0,0,0,0,0,0,0
1954-08-25,0.5,4.3,NA,0,0,NA,NA,2.4,1954-08-01,1954,4.3,0.5,0,1.6,2.4,0.25,2.4
1954-08-26,1,0.3,NA,1.3,0,NA,NA,0.65,1954-08-01,1954,0.3,1,1.3,0.866666666666667,0.65,1.15,0.65
1954-08-27,0.3,0.5,NA,0,12.2,NA,NA,0.4,1954-08-01,1954,0.5,0.3,0,0.266666666666667,0.4,0.15,0.4
1954-08-28,25.9,10.9,NA,NA,0,NA,NA,18.4,1954-08-01,1954,10.9,25.9,4.47574165129517,13.7585805504317,18.4,15.1878708256476,18.4
1954-08-29,0,0,NA,NA,2,NA,NA,0,1954-08-01,1954,0,0,0,0,0,0,0
1954-08-30,0,0,NA,0,2.3,NA,NA,0,1954-08-01,1954,0,0,0,0,0,0,0
1954-08-31,0,0,NA,0,0,NA,NA,0,1954-08-01,1954,0,0,0,0,0,0,0
1954-09-01,0,0,NA,0,0,NA,NA,0,1954-09-01,1954,0,0,0,0,0,0,0
1954-09-02,0,0,NA,0,0,NA,NA,0,1954-09-01,1954,0,0,0,0,0,0,0
1954-09-03,0,0,NA,0,0,NA,NA,0,1954-09-01,1954,0,0,0,0,0,0,0
1954-09-04,0,0,NA,0,0,NA,NA,0,1954-09-01,1954,0,0,0,0,0,0,0
1954-09-05,0,0,NA,0,0,NA,NA,0,1954-09-01,1954,0,0,0,0,0,0,0
1954-09-06,0,0,NA,0,0,NA,NA,0,1954-09-01,1954,0,0,0,0,0,0,0
1954-09-07,0,0,NA,0,0,NA,NA,0,1954-09-01,1954,0,0,0,0,0,0,0
1954-09-08,0,0,NA,0,0,NA,NA,0,1954-09-01,1954,0,0,0,0,0,0,0
1954-09-09,0,0,NA,0,0,NA,NA,0,1954-09-01,1954,0,0,0,0,0,0,0
1954-09-10,2.5,3,NA,0,0,NA,NA,2.75,1954-09-01,1954,3,2.5,0,1.83333333333333,2.75,1.25,2.75
1954-09-11,1.5,2,NA,2.5,2.3,NA,NA,1.75,1954-09-01,1954,2,1.5,2.5,2,1.75,2,1.75
1954-09-12,0,0,NA,0,0,NA,NA,0,1954-09-01,1954,0,0,0,0,0,0,0
1954-09-13,0,0,NA,0,0,NA,NA,0,1954-09-01,1954,0,0,0,0,0,0,0
1954-09-14,6.1,6.4,NA,10.2,0,NA,NA,6.25,1954-09-01,1954,6.4,6.1,10.2,7.56666666666667,6.25,8.15,6.25
